duration,src_bytes,dst_bytes,wrong_fragment,hot,logged_in,num_compromised,root_shell,num_root,num_file_creations,num_shells,num_access_files,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,protocol_type_encoded,service_encoded,flag_encoded,attack_binary
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,25.0,1.0,1.0,0.0,0.0,0.10999999999999999,0.05,0.0,255.0,25.0,0.09999999999999998,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1.0,20.0,5.0,1
0.0,2404.0,323.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,183.0,245.0,0.96,0.009999999999999995,0.010000000000000009,0.010000000000000002,0.0,0.0,0.0,0.0,1.0,54.0,9.0,0
0.0,854.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,157.0,111.0,0.34,0.04,0.34,0.02,0.0,0.0,0.0,0.0,1.0,20.0,9.0,0
0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,80.0,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,14.0,9.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,5.0,0.0,0.0,1.0,1.0,0.020000000000000018,0.07,0.0,255.0,5.0,0.020000000000000018,0.09,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,1.0,39.0,1.0,1
0.0,45.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,189.00000000000003,0.0,0.0,0.0,0.0,1.0,0.0,0.009999999999999995,255.0,255.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,9.0,0
0.0,316.0,176.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.000000000000007,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,148.0,255.0,1.0,0.0,0.010000000000000009,0.02,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,207.0,3434.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,111.0,255.0,1.0,0.0,0.010000000000000009,0.05,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,3.0,1.0,1.0,0.0,0.0,0.020000000000000018,0.07,0.0,255.0,3.0,0.010000000000000009,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,5.0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,0.0,0.0,0.0,0.12,0.08,0.0,255.0,52.0,0.2,0.21999999999999997,1.0,0.0,0.0,0.0,0.0,0.0,2.0,49.0,9.0,1
0.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,357.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,6.0,1.0,1.0,0.0,0.0,0.050000000000000044,0.06,0.0,255.0,20.0,0.08000000000000002,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1.0,16.0,5.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,5.0,0.0,0.0,1.0,1.0,0.040000000000000036,0.06,0.0,255.0,2.0,0.010000000000000009,0.07,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,1.0,5.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,19.0,1.0,1.0,0.0,0.0,0.08999999999999997,0.06,0.0,255.0,19.0,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1.0,35.0,5.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,14.0,1.0,1.0,0.0,0.0,0.06999999999999995,0.07,0.0,255.0,14.0,0.04999999999999993,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1.0,18.0,5.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,1.0,1.0,1.0,0.0,0.0,0.010000000000000009,0.07,0.0,255.0,1.0000000000000142,0.0,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,5.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,1.0,1.0,0.0,0.0,0.13,0.27,0.0,255.0,41.0,0.16000000000000003,0.04,0.010000000000000009,0.0,1.0,1.0,0.0,0.0,1.0,20.0,5.0,1
0.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,98.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,254.0,1.0,0.009999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,15.0,1.0,1.0,0.0,0.0,0.05999999999999994,0.05,0.0,255.0,15.0,0.06,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,5.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,3.0,1.0,1.0,0.0,0.0,0.010000000000000009,0.07,0.0,255.0,3.0,0.010000000000000009,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1.0,36.0,5.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,2.0,0.0,0.0,1.0,1.0,0.010000000000000009,0.07,0.0,255.0,2.0,0.010000000000000009,0.07,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,1.0,63.0,2.0,1
0.0,303.0,440.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14,255.0,255.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,2.0,1.0,1.0,0.0,0.0,0.020000000000000018,0.06,0.0,255.0,2.0,0.010000000000000009,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1.0,16.0,5.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,9.0,1.0,1.0,0.0,0.0,0.040000000000000036,0.06,0.0,255.0,8.0,0.030000000000000027,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1.0,20.0,5.0,1
0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,34.0,1.0,0.0,1.0,0.26,0.0,0.0,0.0,0.0,0.0,14.0,9.0,1
12.0,1671.0,366.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,163.0,123.0,0.75,0.020000000000000004,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,1.0,54.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,1.0,0.15,0.0,0.8499999999999999,1.0,0.0,1.0,0.0,255.0,1.0000000000000142,0.0,0.9999999999999999,0.0,0.0,0.16,0.0,0.8399999999999999,1.0000000000000002,1.0,44.0,1.0,1
0.0,318.0,299.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,168.0,35215.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,255.0,255.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,190.0,682.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.000000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.0,71.0,1.0,0.0,0.010000000000000009,0.0,0.010000000000000009,0.010000000000000009,0.0,0.0,1.0,24.0,9.0,0
0.0,10072.999999999996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12,255.0,101.0,0.4,0.020000000000000004,0.4,0.0,0.0,0.0,0.020000000000000018,0.0,1.0,20.0,9.0,0
0.0,199.0,812.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,229.0,1.0,0.0,1.0,0.11,0.0,0.0,1.0,0.98,1.0,24.0,1.0,0
258.0,214.0,5732.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,153.0,26.0,0.17000000000000004,0.03,0.010000000000000009,0.0,0.0,0.0,0.009999999999999995,0.04000000000000001,1.0,60.0,9.0,0
0.0,225.0,966.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.67,12.0,255.0,1.0,0.0,0.08,0.06,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,2.0,1.0,1.0,0.0,0.0,0.010000000000000009,0.05,0.0,255.0,2.0,0.010000000000000009,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1.0,26.0,5.0,1
0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,85.0,1.0,0.0,1.0,0.51,0.0,0.0,0.0,0.0,0.0,14.0,9.0,1
0.0,320.0,7543.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,255.0,1.0,0.0,0.01999999999999999,0.05,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.000000000000004,1.0,1.0,0.0,0.0,1.0,0.0,0.0,190.0,142.0,0.46,0.009999999999999995,0.010000000000000009,0.010000000000000002,0.99,0.62,0.0,0.0,1.0,54.0,5.0,1
0.0,296.0,2531.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,148.0,148.0,1.0,0.0,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,1.0,1.0,1.0,0.0,0.0,0.010000000000000009,0.07,0.0,255.0,1.0000000000000142,0.0,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1.0,57.0,5.0,1
0.0,1038.0,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,86.0,136.0,0.45,0.08,0.010000000000000009,0.010000000000000002,0.0,0.0,0.0,0.0,1.0,54.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,1.0,0.08000000000000002,0.0,0.8599999999999999,1.0,0.0,1.0,0.0,255.0,1.0000000000000142,0.0,0.98,0.0,0.0,0.08000000000000002,0.0,0.85,1.0000000000000002,1.0,49.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,11.0,1.0,1.0,0.0,0.0,0.050000000000000044,0.07,0.0,255.0,11.0,0.039999999999999925,0.09,0.0,0.0,1.0,1.0,0.0,0.0,1.0,49.0,5.0,1
0.0,803.0,389.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,123.0,0.48,0.020000000000000004,0.0,0.0,0.46,0.49,0.0,0.0,1.0,54.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,19.0,1.0,1.0,0.0,0.0,0.15000000000000002,0.07,0.0,73.0,19.0,0.26,0.11,0.010000000000000009,0.0,1.0,1.0,0.0,0.0,1.0,49.0,5.0,1
0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,141.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,14.0,9.0,1
0.0,210.0,761.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.000000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.25,41.0,255.0,1.0,0.0,0.01999999999999999,0.02,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,7.0,1.0,1.0,0.0,0.0,0.020000000000000018,0.06,0.0,255.0,5.0,0.020000000000000018,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0,5.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,7.0,1.0,1.0,0.0,0.0,0.050000000000000044,0.05,0.0,255.0,8.0,0.030000000000000027,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1.0,26.0,5.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,20.0,1.0,1.0,0.0,0.0,0.07999999999999996,0.07,0.0,255.0,20.0,0.08000000000000002,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1.0,49.0,5.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,17.0,1.0,1.0,0.0,0.0,0.07999999999999996,0.06,0.0,255.0,3.999999999999986,0.020000000000000018,0.09,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,1
0.0,105.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,86.0,85.0,0.99,0.020000000000000004,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,2.0,49.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,14.0,1.0,1.0,0.0,0.0,0.10999999999999999,0.06,0.0,255.0,18.0,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1.0,49.0,5.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,19.0,1.0,1.0,0.0,0.0,0.13,0.05,0.0,255.0,18.0,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1.0,30.0,5.0,1
0.0,213.0,501.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,255.0,1.0,0.0,0.08,0.03,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,5.0,1.0,1.0,0.0,0.0,0.040000000000000036,0.06,0.0,255.0,16.0,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1.0,34.0,5.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,21.0,1.0,1.0,0.0,0.0,0.09999999999999998,0.06,0.0,255.0,21.0,0.08000000000000002,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1.0,13.0,5.0,1
0.0,148.0,28941.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,139.0,255.0,1.0,0.0,0.010000000000000009,0.02,0.010000000000000009,0.010000000000000009,0.009999999999999995,0.0,1.0,24.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,15.0,1.0,1.0,0.0,0.0,0.08999999999999997,0.07,0.0,255.0,5.0,0.020000000000000018,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1.0,49.0,5.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,1.0,0.5,0.0,0.0,0.020000000000000018,0.1,1.0,239.0,14.0,0.0,0.06,0.0,0.14,1.0,0.07,0.0,0.0,1.0,54.0,5.0,1
0.0,383.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,56.0,0.14,0.05,0.14,0.04,0.010000000000000009,0.0,0.0,0.0,1.0,20.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,11.0,1.0,1.0,0.0,0.0,0.08999999999999997,0.06,0.0,255.0,1.0000000000000142,0.0,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1.0,49.0,5.0,1
0.0,7940.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,12.000000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58.0,46.0,0.38,0.09,0.38,0.04,0.0,0.0,0.0,0.0,1.0,20.0,9.0,0
0.0,294.0,10131.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65.0,255.0,1.0,0.0,0.01999999999999999,0.010000000000000002,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,14.0,1.0,1.0,0.0,0.0,0.24,0.07,0.0,255.0,40.0,0.16000000000000003,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1.0,20.0,5.0,1
0.0,312.0,280.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.000000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.25,255.0,255.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,310.0,498.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17,255.0,255.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,4753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,24.0,0.08999999999999997,0.009999999999999995,0.09,0.0,0.0,0.0,0.0,0.0,1.0,20.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,1.0,1.0,1.0,0.0,0.0,0.0,0.07,0.0,255.0,1.0000000000000142,0.0,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1.0,60.0,5.0,1
0.0,240.0,340.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14,10.0,255.0,1.0,0.0,0.1,0.02,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,308.0,1380.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,227.0,0.89,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,43.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,239.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,254.0,1.0,0.009999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,9.0,0
0.0,241.0,39228.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,0.0,0.0,0.010000000000000009,0.010000000000000009,0.0,0.0,1.0,24.0,9.0,0
0.0,296.0,2892.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,255.0,255.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,5.0,1.0,1.0,0.0,0.0,0.030000000000000027,0.06,0.0,255.0,15.0,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1.0,49.0,5.0,1
0.0,320.0,1896.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,255.0,1.0,0.0,0.12,0.02,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,217.0,790.0000000000036,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,169.0,255.0,1.0,0.0,0.010000000000000009,0.010000000000000002,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,43.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,309.0,0.0,0.0,0.0,0.0,1.0,0.0,0.009999999999999995,157.0,118.0,0.75,0.020000000000000004,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,2.0,12.0,9.0,0
0.0,225.0,1089.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,19.0,1.0,1.0,0.0,0.0,0.15000000000000002,0.05,0.0,255.0,19.0,0.07,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,5.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,8.000000000000004,1.0,1.0,0.0,0.0,0.040000000000000036,0.05,0.0,255.0,8.0,0.030000000000000027,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1.0,49.0,5.0,1
0.0,617.0,335.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,147.0,0.81,0.19,0.06,0.02,0.0,0.0,0.0,0.0,1.0,54.0,9.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,19.0,0.0,0.0,1.0,1.0,0.06999999999999995,0.06,0.0,255.0,19.0,0.07,0.07,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,1.0,11.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,19.0,1.0,1.0,0.0,0.0,0.13,0.05,0.0,255.0,15.0,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1.0,57.0,5.0,1
1.0,1190.0,2447.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,133.0,0.52,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,9.0,1
0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,90.0,27.0,0.3,0.06,0.3,0.0,0.0,0.0,0.0,0.0,2.0,12.0,9.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.05999999999999994,0.18,0.0,255.0,1.0000000000000142,0.0,0.63,0.51,0.0,0.0,0.0,0.49,0.0,2.0,49.0,9.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,5.0,1.0,1.0,0.0,0.0,0.020000000000000018,0.06,0.0,255.0,3.999999999999986,0.020000000000000018,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1.0,37.0,5.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,8.000000000000004,0.0,0.0,1.0,1.0,0.05999999999999994,0.07,0.0,255.0,2.0,0.010000000000000009,0.07,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,1.0,19.0,2.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,1.0,1.0,0.0,0.0,0.52,0.08,0.0,255.0,68.0,0.27,0.020000000000000004,0.0,0.0,1.0,1.0,0.0,0.0,1.0,24.0,5.0,1
